source_object_id,source_object_external_id,source_object_name,source_object_type,relationship,target_object_id,target_object_external_id,target_object_name,target_object_type
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-method--1a40603f-4a1a-4c2c-a2c2-62019ffe1557,E1055.m04,Patch Process Command Line,malware-method
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--7d9f5f6d-dcc8-4a4b-ba8e-74f4e0cabde5,F0002,Keylogging,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--ad242752-7f47-4295-a734-53de5718b090,C0046,Create Directory,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--b1be9b18-475f-4a13-9976-4118740b50c5,C0063,Move File,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-method--e83a38e5-6849-4683-9185-d7a34c6b1940,E1010.m01,Window Text,malware-method
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-method--d575197c-ba13-4570-ada1-4d5f3a416484,B0001.031,WudfIsAnyDebuggerPresent,malware-method
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--6b99bf51-1fcb-4284-9ae0-d780e46b7825,C0051,Read File,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--584dc938-3789-4e53-995e-f914dff31b71,E1082,System Information Discovery,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--2fb1d6c1-eb1b-4dc3-9685-c7c0b38c93f4,B0023,Install Additional Program,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--bb415897-9886-4d23-8e61-b421808d6931,C0047,Delete File,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-method--58c152da-1826-4208-ad98-c33cde3c9090,E1027.m07,Encryption of Data,malware-method
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--52a18e74-ab5d-401d-a48c-37d84ece4896,C0018,Terminate Process,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--819ed2ae-7ed5-4caf-a057-485563efc26f,E1059,Command and Scripting Interpreter,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--e123ec7c-bf1e-44dc-b7bc-df9b4a4697e5,C0049,Get File Attributes,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--caf974bd-d499-4496-839f-eb235bb815df,C0050,Set File Attributes,malware-behavior
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-method--5b9b89c1-f729-4f55-bb5d-cdf4a126820c,C0026.002,XOR,malware-method
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b,,,attack-pattern
malware--7a9aa9af-a386-4d3d-8140-5495063788ee,X0033,UP007,malware,uses,malware-behavior--201961ae-2a71-41f5-bbd0-8c22bbd748de,E1105,Ingress Tool Transfer,malware-behavior
malware-method--a6dfd5c7-a18f-4b59-aa65-fa6f6772bbe7,C0029.005,Tiger,malware-method,related-to,malware-behavior--b5e04c2d-3905-4afb-9435-5180ea213cb1,C0029,Cryptographic Hash,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--59c224f1-595f-432a-b0fe-5ad9a33489d2,C0036.001,Set Registry Value,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--8d2f6d63-16d3-4b1e-9a5c-2ea3cede8a96,,,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--02d02ea0-408e-4f4e-95ef-f9b18f147a32,C0001.013,UDP Client,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--4a1da2ed-49c6-42b8-83e0-51eafdbdeea5,E1112,Modify Registry,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--5e6ff582-b883-4900-a835-8eff747b173b,E1014,Rootkit,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--e83a38e5-6849-4683-9185-d7a34c6b1940,E1010.m01,Window Text,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--51fef92e-9702-44ca-8e2c-22a52994f4f1,B0046.003,Parse PE Header,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--66de65ba-2b85-4bce-a301-34eb74b6d057,C0003.004,Write Pipe,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--0c2bbe11-f83b-4b11-bbcd-7e83efdb4759,B0030.016,Start Interactive Shell,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--f710327b-7f89-4b45-9a84-2f5d23b23378,,,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--c28adef6-2df9-41ce-8a65-716af5e96dce,C0055,Suspend Thread,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--e3e76b72-4e03-434e-b817-345b07479c83,,,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--a9d84dd9-1e8b-435e-b48a-c9e8c5464e47,B0022,Remote Access,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--7ea1c41a-ed8b-4836-a4bc-48129c33c60b,C0045,Copy File,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--686a2a4b-c337-4b21-9891-d04615658618,E1083.m02,Filter by Extension,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--6769cac3-fb72-4892-a249-40d5756c9f4f,C0038,Create Thread,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--d575197c-ba13-4570-ada1-4d5f3a416484,B0001.031,WudfIsAnyDebuggerPresent,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--e123ec7c-bf1e-44dc-b7bc-df9b4a4697e5,C0049,Get File Attributes,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--74a0fb05-a0ac-4e83-87b3-36a11a396e45,C0048,Delete Directory,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--0db352f5-165e-46b7-b918-febfb5376439,E1113.m01,WinAPI,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--68bdb0c9-2213-437d-ac60-94852160b34a,F0012,Registry Run Keys / Startup Folder,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--58c152da-1826-4208-ad98-c33cde3c9090,E1027.m07,Encryption of Data,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--18cd9166-26ef-4c2a-893b-daf909f418a6,C0007,Allocate Memory,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--7cc1a672-d56d-4b3d-915f-e3845b24ef97,C0052,Writes File,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--b1be9b18-475f-4a13-9976-4118740b50c5,C0063,Move File,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--20fb2507-d71c-455d-9b6d-6104461cf26b,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--bb415897-9886-4d23-8e61-b421808d6931,C0047,Delete File,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--bf5c92a2-c1f9-489f-89e7-936d753be249,C0017,Create Process,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--ad242752-7f47-4295-a734-53de5718b090,C0046,Create Directory,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--819ed2ae-7ed5-4caf-a057-485563efc26f,E1059,Command and Scripting Interpreter,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--27a92199-2b4a-4f46-b18d-d2abf34bb478,E1055,Process Injection,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--252ee351-ed69-4360-a405-67f8c318ba85,E1510,Clipboard Modification,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--f06be5c1-9fc5-44bd-8788-31785f8b4586,C0041,Set Thread Local Storage Value,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--584dc938-3789-4e53-995e-f914dff31b71,E1082,System Information Discovery,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--5b9b89c1-f729-4f55-bb5d-cdf4a126820c,C0026.002,XOR,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--52a18e74-ab5d-401d-a48c-37d84ece4896,C0018,Terminate Process,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--caf974bd-d499-4496-839f-eb235bb815df,C0050,Set File Attributes,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--efce34e7-bac1-4d20-bac8-491a9169df4d,B0025.006,Token Check,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--1274cb44-aa5e-453b-a63d-2e394ff771c8,F0002.002,Polling,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--7513ab06-30b7-4204-9131-173c133f1dc7,B0012.003,Value Dependent Jumps,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--7d9f5f6d-dcc8-4a4b-ba8e-74f4e0cabde5,F0002,Keylogging,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-method--1a40603f-4a1a-4c2c-a2c2-62019ffe1557,E1055.m04,Patch Process Command Line,malware-method
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--73534995-281b-431d-8f12-a81cd5decbd7,C0060,Compression Library,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,,,attack-pattern
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--0d7ae86c-ab0b-44ff-a160-525ed224f6c9,E1083,File and Directory Discovery,malware-behavior
malware--2d615630-e95e-4c84-b594-c3015c2a479c,X0008,Hupigon,malware,uses,malware-behavior--6b99bf51-1fcb-4284-9ae0-d780e46b7825,C0051,Read File,malware-behavior
malware-method--59c224f1-595f-432a-b0fe-5ad9a33489d2,C0036.001,Set Registry Value,malware-method,related-to,malware-behavior--dd921419-4526-431b-a2f0-b6be73e706a9,C0036,Registry,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--a40744c8-e422-41b1-aee9-5484ea0ad078,B0003.010,Restart,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--1274cb44-aa5e-453b-a63d-2e394ff771c8,F0002.002,Polling,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--59c224f1-595f-432a-b0fe-5ad9a33489d2,C0036.001,Set Registry Value,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--1988cc35-ced8-4dad-b2d1-7628488fa967,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--f06be5c1-9fc5-44bd-8788-31785f8b4586,C0041,Set Thread Local Storage Value,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--e83a38e5-6849-4683-9185-d7a34c6b1940,E1010.m01,Window Text,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--5b9b89c1-f729-4f55-bb5d-cdf4a126820c,C0026.002,XOR,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--584dc938-3789-4e53-995e-f914dff31b71,E1082,System Information Discovery,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--01b0fa0f-1d71-4cab-a76d-8d1c67d97b5b,E1056,Input Capture,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--0d7ae86c-ab0b-44ff-a160-525ed224f6c9,E1083,File and Directory Discovery,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--d575197c-ba13-4570-ada1-4d5f3a416484,B0001.031,WudfIsAnyDebuggerPresent,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--252ee351-ed69-4360-a405-67f8c318ba85,E1510,Clipboard Modification,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--e3e76b72-4e03-434e-b817-345b07479c83,,,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--0c2bbe11-f83b-4b11-bbcd-7e83efdb4759,B0030.016,Start Interactive Shell,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--6b99bf51-1fcb-4284-9ae0-d780e46b7825,C0051,Read File,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--f710327b-7f89-4b45-9a84-2f5d23b23378,,,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--819ed2ae-7ed5-4caf-a057-485563efc26f,E1059,Command and Scripting Interpreter,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--7cc1a672-d56d-4b3d-915f-e3845b24ef97,C0052,Writes File,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--fc4a59ef-a4d5-4a15-8c40-f7886513f26c,E1485,Data Destruction,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--02d02ea0-408e-4f4e-95ef-f9b18f147a32,C0001.013,UDP Client,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--4459fa62-0896-412a-9ab0-beb1b84126a3,B0032.021,Variable Recomposition,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--34024afc-efbd-44de-8870-ed2db9239fc8,B0007.010,Test API Routines,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--c1b68a96-3c48-49ea-a6c0-9b27359f9c19,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--7513ab06-30b7-4204-9131-173c133f1dc7,B0012.003,Value Dependent Jumps,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--bb415897-9886-4d23-8e61-b421808d6931,C0047,Delete File,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--18cd9166-26ef-4c2a-893b-daf909f418a6,C0007,Allocate Memory,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--72862ee1-28ff-4c5e-ae11-ca52c681d1b3,E1204,User Execution,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--c877e33f-1df6-40d6-b1e7-ce70f16f4979,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--e77b4c80-cb3e-4f53-85f4-6f7fc12dfbd0,C0028.002,RC4 KSA,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--68bdb0c9-2213-437d-ac60-94852160b34a,F0012,Registry Run Keys / Startup Folder,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--58c152da-1826-4208-ad98-c33cde3c9090,E1027.m07,Encryption of Data,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-method--0db352f5-165e-46b7-b918-febfb5376439,E1113.m01,WinAPI,malware-method
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,malware-behavior--6769cac3-fb72-4892-a249-40d5756c9f4f,C0038,Create Thread,malware-behavior
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,,,attack-pattern
malware--aa78a8d3-04bc-4fc9-868b-c3a203d5a361,X0031,Rombertik,malware,uses,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,,,attack-pattern
malware-method--a40744c8-e422-41b1-aee9-5484ea0ad078,B0003.010,Restart,malware-method,related-to,malware-behavior--4db4471c-6834-4364-9d59-44c2a4ef9359,B0003,Dynamic Analysis Evasion,malware-behavior
malware-method--1274cb44-aa5e-453b-a63d-2e394ff771c8,F0002.002,Polling,malware-method,related-to,malware-behavior--7d9f5f6d-dcc8-4a4b-ba8e-74f4e0cabde5,F0002,Keylogging,malware-behavior
malware--1d7510c2-1f49-4a7b-96fd-a493a37e8819,X0027,GoBotKR,malware,uses,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,,,attack-pattern
malware--1d7510c2-1f49-4a7b-96fd-a493a37e8819,X0027,GoBotKR,malware,uses,malware-behavior--ad242752-7f47-4295-a734-53de5718b090,C0046,Create Directory,malware-behavior
malware--1d7510c2-1f49-4a7b-96fd-a493a37e8819,X0027,GoBotKR,malware,uses,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,,,attack-pattern
malware--1d7510c2-1f49-4a7b-96fd-a493a37e8819,X0027,GoBotKR,malware,uses,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,,,attack-pattern
